date,provider,resource_id,resource_type,service,region,vcpu,memory_gb,cpu_util_percent,cpu_hours,memory_gb_hours,storage_gb,network_gb,is_spot,idle_flag,cost_usd
2025-09-26,azure,azure-002,storage,BlobStorage,eastus,1,8,13.292,3.19,1.014,63.749,18.861,False,False,0.7698
2025-09-27,azure,azure-002,storage,BlobStorage,eastus,1,8,10.282,2.468,0.657,56.251,9.388,False,False,0.466
2025-09-28,azure,azure-002,storage,BlobStorage,eastus,1,8,9.927,2.383,0.427,64.462,10.917,False,False,0.6112
2025-09-29,azure,azure-002,storage,BlobStorage,eastus,1,8,17.255,4.141,1.335,65.152,11.801,False,False,0.6854
2025-04-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.241,5.578,1.57,9.129,13.216,False,False,0.9421
2025-04-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.508,4.682,1.344,7.734,12.321,False,False,0.9127
2025-04-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.092,3.622,1.209,10.704,15.709,False,False,0.64
2025-04-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.852,3.084,0.752,13.126,14.553,False,False,0.7291
2025-04-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.007,6.482,1.434,9.681,11.877,False,False,0.9603
2025-04-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,29.145,6.995,1.223,12.682,9.886,False,False,1.1674
2025-04-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.383,5.612,1.662,19.155,17.004,False,False,0.916
2025-04-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.061,6.015,2.011,9.011,14.27,False,False,1.1247
2025-04-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.933,5.504,1.003,12.247,12.806,False,False,1.0578
2025-04-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.962,3.831,1.141,15.479,9.17,False,False,0.9356
2025-04-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.41,3.938,1.108,10.669,10.53,False,False,0.8921
2025-04-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.51,5.882,1.305,12.579,11.675,False,False,0.7885
2025-04-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.156,6.277,1.57,12.712,11.078,False,False,0.9798
2025-04-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.543,6.85,2.247,17.9,9.672,False,False,0.8702
2025-04-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.941,6.706,2.324,17.036,12.213,False,False,1.0149
2025-04-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.736,4.977,1.211,15.997,12.518,False,False,0.841
2025-04-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.012,3.603,1.205,15.766,14.462,False,False,0.7546
2025-04-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.478,2.995,1.002,19.826,10.848,False,False,0.528
2025-04-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.357,6.086,1.757,21.982,12.144,False,False,1.104
2025-04-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.749,5.46,1.15,15.5,10.719,False,False,0.9619
2025-04-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.745,5.459,1.46,17.32,8.089,False,False,1.0758
2025-04-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,18.123,4.35,0.9,13.912,10.891,False,False,0.7006
2025-04-25,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.936,4.785,1.741,19.705,21.541,False,False,0.779
2025-04-26,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.837,3.081,1.103,17.355,6.439,False,False,0.6161
2025-04-27,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.959,3.59,1.074,14.005,10.355,False,False,0.8559
2025-04-28,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.258,4.622,1.18,15.988,7.756,False,False,0.6934
2025-04-29,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.541,5.17,1.421,15.012,11.025,False,False,1.0868
2025-04-30,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.015,5.044,1.813,16.493,12.768,False,False,0.706
2025-05-01,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.519,5.645,1.142,14.128,12.008,False,False,1.0436
2025-05-02,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.863,5.967,1.968,20.858,7.954,False,False,0.8782
2025-05-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.881,3.091,0.951,20.058,5.156,False,False,0.7712
2025-05-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.476,3.234,0.845,24.759,9.934,False,False,0.6583
2025-05-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.118,6.748,2.177,17.444,8.853,False,False,0.9287
2025-05-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.427,5.382,1.617,18.567,11.959,False,False,0.9465
2025-05-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.043,6.25,1.818,13.288,10.521,False,False,0.8149
2025-05-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.194,6.287,1.836,17.127,9.569,False,False,0.8243
2025-05-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.562,5.175,1.895,22.391,6.478,False,False,0.903
2025-05-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.714,3.531,0.761,10.775,6.849,False,False,0.6778
2025-05-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.443,3.466,1.205,23.333,8.465,False,False,0.5906
2025-05-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,29.161,6.999,1.558,23.67,4.908,False,False,0.8196
2025-05-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.585,5.9,1.286,21.029,11.715,False,False,0.8587
2025-05-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.619,6.869,2.342,24.194,12.933,False,False,1.2092
2025-05-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.484,6.116,1.477,29.774,11.535,False,False,1.1494
2025-05-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.277,5.106,1.458,22.228,12.48,False,False,0.9831
2025-05-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.21,3.89,1.15,26.713,8.89,False,False,0.9554
2025-05-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.454,3.229,0.567,16.08,7.127,False,False,0.6209
2025-05-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.165,6.04,2.1,26.242,14.326,False,False,1.1683
2025-05-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,18.372,4.409,1.611,25.158,11.45,False,False,0.9333
2025-05-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.544,5.891,1.354,20.314,4.122,False,False,1.0558
2025-05-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.206,4.849,1.035,19.096,13.614,False,False,0.9556
2025-05-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.62,5.669,1.06,25.354,12.673,False,False,0.9081
2025-05-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,11.736,2.817,0.563,31.842,10.425,False,False,0.5054
2025-05-25,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.74,3.298,0.893,23.786,6.836,False,False,0.8183
2025-05-26,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.778,5.467,1.651,28.457,10.371,False,False,0.879
2025-05-27,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.279,5.587,1.572,22.66,6.89,False,False,0.8522
2025-05-28,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.096,4.583,1.031,29.343,14.407,False,False,0.8602
2025-05-29,azure,azure-003,storage,BlobStorage,southeastasia,2,8,18.529,4.447,0.993,23.031,9.778,False,False,0.748
2025-05-30,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.692,5.206,1.438,25.538,14.62,False,False,1.1165
2025-05-31,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.819,3.317,0.95,30.199,11.511,False,False,0.7819
2025-06-01,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.811,3.075,0.824,26.108,15.806,False,False,0.7687
2025-06-02,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.725,6.654,2.276,25.822,11.983,False,False,0.8483
2025-06-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.781,6.187,2.16,30.01,9.626,False,False,0.8599
2025-06-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.942,6.946,2.047,27.447,15.928,False,False,1.1296
2025-06-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.324,5.598,1.242,25.433,12.275,False,False,1.0279
2025-06-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.803,6.193,1.529,28.973,11.079,False,False,1.0533
2025-06-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.29,2.95,1.061,31.069,12.701,False,False,0.7131
2025-06-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.724,3.534,0.843,29.526,9.3,False,False,0.7233
2025-06-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,29.169,7.001,1.547,29.463,10.372,False,False,1.1068
2025-06-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,32.081,7.699,2.125,27.227,12.691,False,False,1.2538
2025-06-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.286,6.789,1.809,32.397,10.107,False,False,0.864
2025-06-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.395,6.095,1.764,27.601,8.413,False,False,0.9278
2025-06-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,33.03,7.927,2.145,34.357,7.723,False,False,1.158
2025-06-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,18.768,4.504,1.254,29.381,8.629,False,False,0.9778
2025-06-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.145,3.395,0.973,30.874,15.975,False,False,0.8967
2025-06-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.006,5.521,1.903,32.546,8.212,False,False,0.7446
2025-06-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.995,5.519,1.715,35.643,13.755,False,False,1.1338
2025-06-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.368,6.088,1.769,26.911,12.565,False,False,1.1254
2025-06-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.006,6.241,1.076,38.142,15.178,False,False,1.2115
2025-06-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.883,5.012,1.045,33.23,9.607,False,False,0.7721
2025-06-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.889,3.093,0.879,34.806,8.235,False,False,0.7601
2025-06-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.73,3.295,0.634,32.238,9.62,False,False,0.598
2025-06-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.378,4.891,1.331,34.011,16.431,False,False,1.0005
2025-06-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.054,5.053,1.827,34.378,16.766,False,False,0.8308
2025-06-25,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.915,4.78,1.349,30.552,10.98,False,False,0.725
2025-06-26,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.043,4.81,1.036,38.577,13.154,False,False,0.811
2025-06-27,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.89,5.734,1.956,32.273,14.512,False,False,0.9623
2025-06-28,azure,azure-003,storage,BlobStorage,southeastasia,2,8,11.826,2.838,0.739,37.863,11.886,False,False,0.753
2025-06-29,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.912,3.819,1.054,34.929,6.459,False,False,0.7537
2025-06-30,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.508,5.882,1.482,39.918,8.77,False,False,0.8458
2025-07-01,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.869,5.009,1.461,39.767,7.044,False,False,1.0087
2025-07-02,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.706,5.449,1.524,38.519,9.961,False,False,0.7859
2025-07-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.864,6.687,1.701,35.965,6.894,False,False,0.9995
2025-07-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.301,6.312,1.762,37.052,12.033,False,False,1.0875
2025-07-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.734,3.776,1.005,35.375,9.426,False,False,0.745
2025-07-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.153,3.877,1.306,31.661,7.736,False,False,0.6686
2025-07-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.009,6.002,2.08,37.098,7.804,False,False,0.9387
2025-07-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.163,6.759,1.345,38.431,6.589,False,False,1.0053
2025-07-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.498,6.359,2.056,39.759,11.227,False,False,1.0495
2025-07-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.467,6.352,1.83,42.734,9.328,False,False,0.8343
2025-07-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,30.256,7.262,1.719,36.135,12.162,False,False,0.9683
2025-07-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.896,3.335,0.639,42.619,12.832,False,False,0.5762
2025-07-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.768,3.784,0.807,39.866,12.061,False,False,0.9738
2025-07-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.149,5.556,1.164,38.461,11.01,False,False,1.0105
2025-07-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.36,6.086,2.02,39.424,6.768,False,False,1.0086
2025-07-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.37,6.089,2.037,43.692,16.024,False,False,1.241
2025-07-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.481,5.635,1.112,41.624,12.935,False,False,1.0326
2025-07-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.952,5.508,1.379,44.731,9.393,False,False,0.9301
2025-07-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.46,3.23,0.726,44.054,10.145,False,False,0.8937
2025-07-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.145,3.395,0.756,47.365,8.139,False,False,0.8456
2025-07-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.687,5.205,1.205,39.183,14.665,False,False,0.9374
2025-07-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.936,5.985,1.25,43.752,7.618,False,False,0.786
2025-07-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.127,5.07,1.458,43.546,13.353,False,False,0.7843
2025-07-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.029,6.247,1.842,42.557,11.73,False,False,0.9812
2025-07-25,azure,azure-003,storage,BlobStorage,southeastasia,2,8,19.491,4.678,1.214,42.124,13.665,False,False,0.7558
2025-07-26,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.294,2.951,0.665,45.351,13.364,False,False,0.8617
2025-07-27,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.26,3.422,0.696,41.897,9.314,False,False,0.7566
2025-07-28,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.491,5.878,0.98,41.428,10.279,False,False,1.1537
2025-07-29,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.071,5.057,1.744,44.824,9.861,False,False,0.9659
2025-07-30,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.075,5.298,0.943,43.145,6.148,False,False,0.7151
2025-07-31,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.206,5.569,1.386,47.295,4.233,False,False,0.9873
2025-08-01,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.51,5.882,1.011,45.152,16.884,False,False,1.2232
2025-08-02,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.339,2.961,0.833,46.49,6.599,False,False,0.6342
2025-08-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.516,3.004,0.802,46.312,11.667,False,False,0.7678
2025-08-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.75,5.7,1.04,47.681,13.184,False,False,0.9158
2025-08-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.122,6.269,1.513,45.848,7.824,False,False,1.0658
2025-08-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.969,6.712,2.285,46.788,9.583,False,False,0.8532
2025-08-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.619,5.909,1.568,50.631,10.513,False,False,0.9559
2025-08-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,30.307,7.274,1.229,45.028,11.284,False,False,1.2154
2025-08-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.684,4.004,1.185,44.9,6.07,False,False,0.6698
2025-08-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.44,3.945,1.338,52.278,11.638,False,False,0.7636
2025-08-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,28.002,6.72,1.207,54.941,14.19,False,False,1.295
2025-08-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.956,6.469,1.117,46.455,15.976,False,False,0.8892
2025-08-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.043,5.53,1.34,50.447,8.228,False,False,0.9241
2025-08-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.649,5.196,1.239,45.236,11.461,False,False,0.9786
2025-08-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.507,5.642,1.513,51.757,13.102,False,False,0.9334
2025-08-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,16.725,4.014,1.185,50.266,9.553,False,False,0.8167
2025-08-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.718,3.292,0.979,49.571,8.996,False,False,0.9287
2025-08-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.71,5.69,1.638,47.16,8.421,False,False,0.9695
2025-08-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.715,5.452,1.63,54.504,6.808,False,False,0.8241
2025-08-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,18.695,4.487,1.381,48.307,8.904,False,False,0.7857
2025-08-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.898,5.495,1.284,53.984,13.675,False,False,1.0407
2025-08-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.338,6.081,1.851,50.046,12.585,False,False,1.0688
2025-08-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.406,3.217,0.686,52.943,10.835,False,False,0.8434
2025-08-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,11.987,2.877,0.642,50.9,10.609,False,False,0.8965
2025-08-25,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.524,5.166,0.961,51.526,11.834,False,False,0.8355
2025-08-26,azure,azure-003,storage,BlobStorage,southeastasia,2,8,22.512,5.403,1.58,53.15,9.13,False,False,0.8444
2025-08-27,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.674,5.682,1.095,50.109,11.769,False,False,1.0601
2025-08-28,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.567,5.896,2.086,54.337,12.617,False,False,1.0057
2025-08-29,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.886,6.213,1.704,51.552,7.287,False,False,1.1026
2025-08-30,azure,azure-003,storage,BlobStorage,southeastasia,2,8,12.137,2.913,0.543,47.887,6.119,False,False,0.4973
2025-08-31,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.543,3.49,0.627,47.235,12.096,False,False,0.9707
2025-09-01,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.53,5.887,1.607,49.802,10.976,False,False,1.1849
2025-09-02,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.079,5.779,0.967,50.433,8.826,False,False,1.053
2025-09-03,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.889,5.973,1.666,50.826,12.313,False,False,1.1341
2025-09-04,azure,azure-003,storage,BlobStorage,southeastasia,2,8,27.531,6.607,1.411,56.995,16.688,False,False,1.2644
2025-09-05,azure,azure-003,storage,BlobStorage,southeastasia,2,8,31.746,7.619,1.347,52.688,9.855,False,False,0.942
2025-09-06,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.115,3.388,0.959,57.752,7.362,False,False,0.7085
2025-09-07,azure,azure-003,storage,BlobStorage,southeastasia,2,8,13.02,3.125,0.785,60.585,12.443,False,False,0.6939
2025-09-08,azure,azure-003,storage,BlobStorage,southeastasia,2,8,31.28,7.507,1.668,52.801,13.309,False,False,1.1987
2025-09-09,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.259,5.582,1.117,58.729,12.756,False,False,0.9298
2025-09-10,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.229,5.815,1.514,59.008,7.796,False,False,1.0098
2025-09-11,azure,azure-003,storage,BlobStorage,southeastasia,2,8,24.675,5.922,1.785,58.076,4.124,False,False,1.0559
2025-09-12,azure,azure-003,storage,BlobStorage,southeastasia,2,8,26.691,6.406,1.384,60.874,7.782,False,False,0.897
2025-09-13,azure,azure-003,storage,BlobStorage,southeastasia,2,8,15.775,3.786,1.045,57.816,10.813,False,False,0.6268
2025-09-14,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.953,3.589,1.032,60.299,13.832,False,False,0.9091
2025-09-15,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.427,5.623,1.589,56.444,8.738,False,False,0.9136
2025-09-16,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.26,5.102,1.376,56.005,11.821,False,False,0.7879
2025-09-17,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.936,5.265,1.384,59.793,15.564,False,False,0.9297
2025-09-18,azure,azure-003,storage,BlobStorage,southeastasia,2,8,25.285,6.068,2.213,60.142,14.248,False,False,0.8505
2025-09-19,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.422,5.621,1.927,60.982,12.266,False,False,1.087
2025-09-20,azure,azure-003,storage,BlobStorage,southeastasia,2,8,10.437,2.505,0.844,61.329,14.726,False,False,0.7936
2025-09-21,azure,azure-003,storage,BlobStorage,southeastasia,2,8,14.974,3.594,1.214,58.738,12.416,False,False,0.7892
2025-09-22,azure,azure-003,storage,BlobStorage,southeastasia,2,8,21.703,5.209,1.846,62.696,12.167,False,False,0.8887
2025-09-23,azure,azure-003,storage,BlobStorage,southeastasia,2,8,23.852,5.724,1.302,59.163,16.392,False,False,1.1538
2025-09-24,azure,azure-003,storage,BlobStorage,southeastasia,2,8,20.027,4.806,1.476,65.438,4.366,False,False,0.8025
